Epoch,Influence Score,Index,Input,Label
5000,0.06544279,1235,16-32,80
5000,0.012431356,1236,38-87,47
5000,-0.00017419562,1237,15-87,24
5000,7.9780875e-08,1238,36-63,69
5000,0.22162826,1239,95-79,16
5000,-0.052827008,1240,62-31,31
5000,0.0005419049,1241,54-24,30
5000,-0.012781216,1242,92-61,31
5000,-8.784246e-06,1243,17-54,59
5000,0.0075404956,1244,45-37,8
5000,-0.0004845946,1245,54-59,91
5000,1.2478282,1246,67-42,25
5000,0.07821427,1247,19-42,73
5000,-0.15264358,1248,65-46,19
5000,0.088787414,1249,19-12,7
5000,0.00032570137,1250,32-82,46
5000,-6.292326e-05,1251,36-36,0
5000,5.9726096e-07,1252,9-88,17
5000,-0.47748965,1253,31-84,43
5000,0.0058426196,1254,18-4,14
5000,-0.0018646969,1255,58-43,15
5000,-0.00035650772,1256,67-17,50
5000,0.021851111,1257,19-75,40
5000,0.26197812,1258,2-51,47
5000,0.92650044,1259,64-49,15
5000,0.7844641,1260,14-18,92
5000,-0.016822461,1261,11-78,29
5000,0.17431717,1262,57-12,45
5000,0.019594511,1263,8-50,54
5000,-0.005665941,1264,70-32,38
5000,-0.000311083,1265,80-24,56
5000,0.0059161554,1266,94-96,94
5000,0.00014751346,1267,43-86,53
5000,7.378374e-06,1268,63-61,2
5000,-0.0002967206,1269,15-90,21
5000,-0.41100547,1270,48-64,80
5000,0.00032112031,1271,26-61,61
5000,-0.012519079,1272,94-62,32
5000,0.034886956,1273,39-20,19
5000,0.0073094685,1274,89-15,74
5000,-0.005636851,1275,82-87,91
5000,-0.017275494,1276,7-14,89
5000,-0.003971142,1277,72-14,58
5000,0.0011281354,1278,94-31,63
5000,0.2980828,1279,97-37,60
5000,-0.004683814,1280,48-25,23
5000,-0.045783043,1281,23-26,93
5000,0.0032634889,1282,62-61,1
5000,0.14665768,1283,32-44,84
5000,0.064472646,1284,88-79,9
5000,0.0032808352,1285,12-74,34
5000,-0.08637746,1286,12-5,7
5000,-0.24352743,1287,2-84,14
5000,-0.00025190297,1288,83-6,77
5000,-0.00027732347,1289,10-89,17
5000,-0.011909718,1290,62-19,43
5000,0.06299605,1291,84-89,91
5000,-2.631804e-05,1292,90-92,94
5000,0.0002495417,1293,87-46,41
5000,-0.0025074154,1294,29-77,48
5000,0.0014751608,1295,89-35,54
5000,-0.0010110692,1296,34-34,0
5000,0.03212719,1297,76-86,86
5000,-0.009661603,1298,7-29,74
5000,0.006517027,1299,75-38,37
5000,0.027967975,1300,91-76,15
5000,-0.015548508,1301,32-14,18
5000,-0.018009752,1302,44-81,59
5000,-0.026724724,1303,84-70,14
5000,1.3274767e-05,1304,45-86,55
5000,0.001966016,1305,21-88,29
5000,-0.0008873458,1306,6-61,41
5000,0.0010986177,1307,64-57,7
5000,0.0045931716,1308,54-85,65
5000,0.0032548516,1309,24-64,56
5000,0.627796,1310,78-27,51
5000,0.031789348,1311,91-45,46
5000,0.008639149,1312,93-5,88
5000,2.4778885e-05,1313,63-23,40
5000,-0.013322405,1314,88-49,39
5000,-0.10964914,1315,82-35,47
5000,-3.13051e-05,1316,89-72,17
5000,0.0023794693,1317,32-66,62
5000,0.27035946,1318,41-90,47
5000,0.088577665,1319,85-63,22
5000,0.11151046,1320,58-28,30
5000,0.24183556,1321,32-20,12
5000,-0.0021540262,1322,5-64,37
5000,-0.14759524,1323,26-31,91
5000,0.020740787,1324,84-68,16
5000,-0.52264106,1325,26-12,14
5000,0.056639493,1326,19-69,46
5000,0.011402873,1327,86-54,32
5000,0.5649755,1328,53-33,20
5000,0.10554501,1329,3-28,71
5000,0.5272524,1330,88-85,3
5000,-0.01323055,1331,57-41,16
5000,-0.065122694,1332,4-70,30
5000,-0.0015908612,1333,72-64,8
5000,-0.00019512745,1334,55-13,42
5000,0.7887952,1335,30-34,92
5000,-0.0143657215,1336,76-61,15
5000,0.0151073765,1337,17-22,91
5000,0.12052724,1338,93-11,82
5000,0.084882334,1339,92-49,43
5000,-0.0046979375,1340,4-89,11
5000,-0.058503456,1341,67-6,61
5000,1.3167131,1342,74-48,26
5000,-0.0033808528,1343,83-8,75
5000,-0.04868328,1344,93-70,23
5000,0.0816675,1345,92-90,2
5000,0.022008669,1346,50-41,9
5000,0.019460542,1347,82-72,10
5000,-0.12373605,1348,50-57,89
5000,-0.22641122,1349,60-57,3
5000,0.014446625,1350,82-92,86
5000,-0.00022168903,1351,45-93,48
5000,0.030842572,1352,64-74,86
5000,-0.003985868,1353,92-88,4
5000,1.03802595e-05,1354,22-29,89
5000,3.1616511,1355,49-78,67
5000,-0.13016142,1356,37-36,1
5000,-0.00044452577,1357,10-78,28
5000,0.003323405,1358,60-74,82
5000,-0.0060320655,1359,78-63,15
5000,0.0049978606,1360,84-49,35
5000,-0.035387926,1361,16-22,90
5000,-0.018960427,1362,26-71,51
5000,0.01827891,1363,6-89,13
5000,-0.002860759,1364,62-40,22
5000,0.0010666146,1365,79-53,26
5000,-0.1285176,1366,10-92,14
5000,-0.09886503,1367,81-4,77
5000,0.3236835,1368,22-4,18
5000,0.14270908,1369,90-61,29
5000,0.011044875,1370,78-94,80
5000,-0.12615117,1371,76-48,28
5000,-0.000586942,1372,25-70,51
5000,-0.0032079057,1373,31-13,18
5000,-0.0021298835,1374,73-71,2
5000,0.0059912037,1375,29-75,50
5000,0.006007161,1376,2-61,37
5000,6.0452887e-05,1377,64-62,2
5000,-0.038859427,1378,35-42,89
5000,0.061295807,1379,52-11,41
5000,0.020695334,1380,45-5,40
5000,0.0021227533,1381,36-8,28
5000,-0.15543854,1382,28-74,50
5000,0.00013701219,1383,19-60,55
5000,-0.011420461,1384,94-45,49
5000,0.0057381103,1385,58-53,5
5000,-0.045108084,1386,78-81,93
5000,0.22523138,1387,20-62,54
5000,-0.11211734,1388,86-6,80
5000,0.004941666,1389,58-83,71
5000,-0.020204116,1390,90-81,9
5000,0.010827757,1391,92-75,17
5000,-0.04881648,1392,3-16,83
5000,0.005436565,1393,32-81,47
5000,0.002438995,1394,56-84,68
5000,0.03663468,1395,55-84,67
5000,0.11268739,1396,18-46,68
5000,0.004327864,1397,36-23,13
5000,-0.1530141,1398,20-67,49
5000,-0.00013574446,1399,17-91,22
5000,0.033239022,1400,79-32,47
5000,0.0003352256,1401,91-62,29
5000,0.0089102145,1402,68-64,4
5000,-0.0053829523,1403,64-19,45
5000,-0.00033498456,1404,74-24,50
5000,0.0011952035,1405,91-36,55
5000,-0.033384822,1406,15-36,75
5000,-0.024547005,1407,24-75,45
5000,0.019888598,1408,20-2,18
5000,-0.006437239,1409,91-41,50
5000,0.03689996,1410,60-25,35
5000,0.0017779343,1411,9-71,34
5000,0.017732741,1412,27-7,20
5000,-0.0051362216,1413,38-59,75
5000,-0.13882263,1414,39-18,21
5000,0.48759693,1415,55-40,15
5000,-0.206295,1416,6-11,91
5000,0.00042086648,1417,40-92,44
5000,-0.0038532708,1418,13-88,21
5000,-0.0067184125,1419,96-54,42
5000,0.3541344,1420,85-55,30
5000,-0.017153159,1421,43-19,24
5000,0.00083149853,1422,8-42,62
5000,-0.0030117116,1423,36-34,2
5000,-0.001924372,1424,62-12,50
5000,-0.5312971,1425,75-52,23
5000,0.0045213886,1426,18-14,4
5000,0.008341872,1427,20-18,2
5000,0.00034769566,1428,49-4,45
5000,-0.02472937,1429,27-64,59
5000,0.020278677,1430,52-80,68
5000,0.076147966,1431,91-88,3
5000,0.010896314,1432,41-63,74
5000,-0.3321564,1433,7-11,92
5000,-0.3705971,1434,10-77,29
5000,-0.0044122213,1435,80-2,78
5000,0.0025512865,1436,81-23,58
5000,-0.00018897635,1437,83-82,1
5000,0.08724345,1438,77-4,73
5000,-0.00043994945,1439,30-20,10
5000,-0.0054732715,1440,64-51,13
5000,-0.0598784,1441,21-51,66
5000,1.4355242,1442,48-2,46
5000,-0.028133078,1443,56-79,73
5000,-0.008210605,1444,44-79,61
5000,-0.00022003442,1445,23-83,36
5000,-0.004924012,1446,94-56,38
5000,0.0002497332,1447,66-55,11
5000,-0.00033996243,1448,23-96,23
5000,0.0083053475,1449,17-9,8
5000,-0.06056911,1450,3-88,11
5000,-0.013024926,1451,5-81,20
5000,0.0009986234,1452,26-96,26
5000,0.0044051493,1453,2-15,83
5000,0.1482903,1454,43-56,83
5000,0.013451635,1455,12-39,69
5000,-0.0001152068,1456,22-91,27
5000,0.0037214365,1457,48-86,58
5000,-0.4385321,1458,95-76,19
5000,-0.28424293,1459,97-69,28
5000,-0.051613316,1460,63-14,49
5000,-0.00071342103,1461,4-14,86
5000,0.009400239,1462,65-16,49
5000,-0.050655402,1463,2-85,13
5000,0.0019622354,1464,43-92,47
5000,-0.18505502,1465,85-70,15
5000,0.5558659,1466,78-44,34
5000,0.0003702048,1467,75-15,60
5000,-0.0018664906,1468,91-38,53
5000,-0.055558115,1469,85-80,5
5000,0.00044525584,1470,64-90,70
5000,0.044838734,1471,88-71,17
5000,0.0016167983,1472,74-46,28
5000,0.0073726405,1473,67-58,9
5000,-0.04862584,1474,59-50,9
5000,0.2578919,1475,57-50,7
5000,0.002156015,1476,89-78,11
5000,-0.001489504,1477,92-24,68
5000,-0.026860854,1478,62-26,36
5000,-0.0027075978,1479,93-18,75
5000,-0.012639071,1480,50-24,26
5000,0.00010051942,1481,38-27,11
5000,-0.002676358,1482,40-21,19
5000,-0.070559666,1483,82-63,19
5000,-0.00030004466,1484,48-9,39
5000,0.019975593,1485,14-29,81
5000,-0.00015543026,1486,41-93,44
5000,-0.0004157936,1487,4-57,43
5000,0.018139523,1488,27-13,14
5000,-0.0012467629,1489,59-33,26
5000,-0.024187058,1490,46-6,40
5000,-0.00010984973,1491,93-35,58
5000,-0.00022141948,1492,46-88,54
5000,0.15210661,1493,18-47,67
5000,0.0018000595,1494,23-65,54
5000,-0.0013971409,1495,6-69,33
5000,0.008518952,1496,25-87,34
5000,0.010095345,1497,14-68,42
5000,0.0026997728,1498,32-33,95
5000,-0.06017394,1499,4-43,57
5000,-0.0028099804,1500,19-19,0
5000,-0.0010889809,1501,32-41,87
5000,-0.007454804,1502,54-79,71
5000,0.050399233,1503,27-26,1
5000,-0.0005587717,1504,74-32,42
5000,0.012854644,1505,36-35,1
5000,-0.15691006,1506,96-84,12
5000,0.056802895,1507,76-73,3
5000,-0.016383372,1508,71-79,88
5000,-0.24465406,1509,28-88,36
5000,0.004041667,1510,31-92,35
5000,0.009869852,1511,21-38,79
5000,0.0190628,1512,70-56,14
5000,-0.23471251,1513,15-82,29
5000,-8.476962e-05,1514,54-54,0
5000,0.00842737,1515,7-19,84
5000,0.13158756,1516,85-58,27
5000,0.008559665,1517,15-20,91
5000,0.042438075,1518,67-24,43
5000,0.1277722,1519,37-21,16
5000,-0.015065229,1520,64-85,75
5000,-0.002304728,1521,72-48,24
5000,0.000117189564,1522,81-33,48
5000,0.26931185,1523,46-20,26
5000,-0.2119696,1524,53-46,7
5000,0.013397596,1525,39-64,71
5000,-0.011431102,1526,6-95,7
5000,5.5999808e-05,1527,30-51,75
5000,-0.0020765008,1528,41-41,0
5000,0.13831748,1529,71-32,39
5000,-4.1840514e-05,1530,72-3,69
5000,0.011525407,1531,64-55,9
5000,-0.0014036978,1532,77-29,48
5000,-0.29107067,1533,47-13,34
5000,0.14115196,1534,58-2,56
5000,-2.8433431e-05,1535,51-56,91
5000,0.003860658,1536,31-24,7
5000,-0.12176103,1537,86-4,82
5000,-0.121388376,1538,26-97,25
5000,0.0016542344,1539,62-32,30
5000,0.017563758,1540,89-44,45
5000,0.061888322,1541,52-85,63
5000,0.007772455,1542,3-20,79
5000,-0.02811163,1543,39-66,69
5000,0.018066151,1544,35-47,84
5000,1.0999829,1545,28-23,5
5000,-2.7948098,1546,11-58,49
5000,0.06472212,1547,44-18,26
5000,0.022633502,1548,31-12,19
5000,-0.003930729,1549,77-54,23
5000,-0.0038387273,1550,46-44,2
5000,-0.008602954,1551,46-25,21
5000,-0.0027470828,1552,96-55,41
5000,0.0023189113,1553,65-39,26
5000,0.032187205,1554,84-76,8
5000,-0.0075237798,1555,97-86,11
5000,0.008462654,1556,82-16,66
5000,-0.015723027,1557,69-46,23
5000,-0.000107504195,1558,41-59,78
5000,0.00060597697,1559,84-38,46
5000,-0.039567612,1560,2-75,23
5000,-0.06531527,1561,4-96,4
5000,-0.0026813496,1562,6-6,0
5000,-1.3583764,1563,17-67,46
5000,-0.0002144776,1564,43-55,84
5000,0.008938668,1565,15-49,62
5000,1.0576681e-05,1566,22-82,36
5000,-0.008798652,1567,22-87,31
5000,0.01095566,1568,50-59,87
5000,0.016511459,1569,23-45,74
5000,0.0004449113,1570,70-3,67
5000,0.06072773,1571,73-10,63
5000,0.012800458,1572,55-41,14
5000,-0.12986608,1573,30-83,43
5000,0.14194366,1574,30-65,61
5000,0.0020029848,1575,79-2,77
5000,-0.30641285,1576,44-54,86
5000,-0.0025516273,1577,92-82,10
5000,0.0032440203,1578,2-82,16
5000,-0.00022682821,1579,13-81,28
5000,0.12336737,1580,40-10,30
5000,-0.0016634872,1581,96-24,72
5000,0.00016721823,1582,20-12,8
5000,0.001316263,1583,36-49,83
5000,0.50338686,1584,18-35,79
5000,-0.02127854,1585,18-23,91
5000,-1.630269,1586,38-88,46
5000,0.00063473993,1587,51-40,11
5000,-0.013149151,1588,74-34,40
5000,0.012181502,1589,70-26,44
5000,0.92830366,1590,66-47,19
5000,-0.009729833,1591,62-74,84
5000,-0.17312342,1592,32-97,31
5000,0.0004004421,1593,82-20,62
5000,-0.014817429,1594,3-19,80
5000,0.0058006523,1595,88-22,66
5000,-0.05375255,1596,8-46,58
5000,-0.054517116,1597,49-15,34
5000,0.041024383,1598,9-12,93
5000,-0.09329048,1599,9-65,40
5000,-0.41550842,1600,97-35,62
5000,-0.01100249,1601,42-22,20
5000,-0.07020953,1602,84-74,10
5000,0.05953382,1603,59-68,87
5000,0.0008591068,1604,81-21,60
5000,0.0008868883,1605,62-42,20
5000,-0.122679725,1606,22-61,57
5000,0.00039094596,1607,26-9,17
5000,0.0017335638,1608,22-59,59
5000,-8.866584e-05,1609,13-52,57
5000,0.023857748,1610,72-6,66
5000,-0.38632128,1611,75-39,36
5000,0.0024167178,1612,18-65,49
5000,-0.0689635,1613,61-52,9
5000,-0.0063351337,1614,43-21,22
5000,-0.059252195,1615,85-88,93
5000,0.27216166,1616,90-87,3
5000,0.04079977,1617,76-43,33
5000,-0.029338084,1618,54-8,46
5000,0.09266735,1619,28-34,90
5000,-0.12466854,1620,31-57,70
5000,0.0028110025,1621,2-9,89
5000,0.0016693994,1622,81-14,67
5000,-0.027721334,1623,22-26,92
5000,-0.110884376,1624,58-60,94
5000,0.002324733,1625,16-91,21
5000,-0.0014485588,1626,72-54,18
5000,0.14703482,1627,7-67,36
5000,0.00033623536,1628,50-71,75
5000,-0.023011692,1629,48-52,92
5000,-0.0050764373,1630,91-2,89
5000,-0.025412636,1631,82-11,71
5000,0.014317129,1632,62-76,82
5000,-0.051906105,1633,15-91,20
5000,0.006731782,1634,5-18,83
5000,0.0006177758,1635,34-8,26
5000,0.00074839767,1636,65-70,91
5000,0.18948291,1637,90-37,53
5000,-0.00021557976,1638,19-46,69
5000,-0.54962695,1639,7-35,68
5000,0.6107016,1640,67-20,47
5000,-0.00018830018,1641,66-34,32
5000,0.00022173273,1642,3-50,49
5000,-0.009995668,1643,51-88,59
5000,-1.0965374,1644,2-73,25
5000,-0.10571746,1645,86-18,68
5000,-0.0032473707,1646,7-52,51
5000,0.0023904366,1647,17-27,86
5000,0.41003886,1648,30-62,64
5000,-0.0076881545,1649,77-5,72
5000,-0.0028118328,1650,89-96,89
5000,-0.0048680333,1651,15-11,4
5000,-0.0029657835,1652,71-14,57
5000,0.0005726029,1653,11-21,86
5000,-0.17938359,1654,39-97,38
5000,0.19800456,1655,13-53,56
5000,-0.0017182797,1656,57-27,30
5000,-0.0051362747,1657,4-32,68
5000,-0.40291852,1658,91-80,11
5000,-4.1246647e-05,1659,94-71,23
5000,-0.029112155,1660,37-88,45
5000,0.009080475,1661,49-14,35
5000,0.50039464,1662,70-47,23
5000,0.038801447,1663,79-55,24
5000,0.0044406056,1664,12-49,59
5000,0.032340158,1665,3-48,51
5000,0.004538373,1666,53-76,73
5000,0.000664897,1667,5-78,23
5000,0.008021248,1668,7-64,39
5000,-0.034308612,1669,58-49,9
5000,0.0048684306,1670,56-7,49
5000,-0.011384181,1671,50-89,57
5000,-0.05530901,1672,91-17,74
5000,-0.018580982,1673,10-29,77
5000,0.00092590076,1674,48-28,20
5000,0.08041574,1675,81-74,7
5000,3.5545658e-05,1676,55-48,7
5000,0.0020561428,1677,83-19,64
5000,-0.20202488,1678,3-57,42
5000,0.00011454064,1679,61-61,0
5000,0.0677433,1680,5-45,56
5000,-0.15364437,1681,7-49,54
5000,-0.00016831473,1682,89-34,55
5000,0.006968613,1683,76-67,9
5000,-0.011077644,1684,69-27,42
5000,-0.07104203,1685,88-89,95
5000,0.044501357,1686,16-75,37
5000,-0.019593762,1687,11-12,95
5000,-0.0008997513,1688,86-67,19
5000,0.00014443297,1689,80-36,44
5000,9.4602314e-05,1690,65-96,65
5000,-0.0066016237,1691,70-41,29
5000,0.0049022166,1692,84-25,59
5000,0.0041543287,1693,34-25,9
5000,0.003207861,1694,29-90,35
5000,0.29506472,1695,91-29,62
5000,6.991189e-05,1696,45-43,2
5000,-0.00077945116,1697,5-91,10
5000,0.01294112,1698,22-73,45
5000,1.3130481,1699,4-37,63
5000,0.00029774563,1700,5-92,9
5000,-0.0009912244,1701,90-70,20
5000,-0.13145512,1702,81-27,54
5000,0.024073737,1703,44-73,67
5000,-0.03119827,1704,18-30,84
5000,0.16808034,1705,94-66,28
5000,0.1585152,1706,28-43,81
5000,-0.019906465,1707,4-76,24
5000,0.0042980504,1708,75-47,28
5000,0.003826859,1709,42-50,88
5000,-0.0004001105,1710,53-19,34
5000,-0.02409577,1711,17-12,5
5000,-0.0074387584,1712,4-59,41
5000,-0.0013937806,1713,15-60,51
5000,-0.08412641,1714,23-48,71
5000,0.0028771695,1715,91-58,33
5000,-0.0037320782,1716,88-10,78
5000,-0.07816251,1717,65-81,80
5000,-0.001851129,1718,14-66,44
5000,0.005103881,1719,3-22,77
5000,0.024189528,1720,86-85,1
5000,-0.008886754,1721,35-40,91
5000,0.017151289,1722,97-34,63
5000,0.0017475766,1723,88-76,12
5000,-1.3957589,1724,49-51,94
5000,-0.00744881,1725,61-27,34
5000,0.025851749,1726,59-64,91
5000,-0.00031681717,1727,79-82,93
5000,-0.0021580816,1728,33-9,24
5000,0.086868666,1729,86-10,76
5000,-0.085807115,1730,11-51,56
5000,-0.002585196,1731,71-6,65
5000,-0.07104458,1732,76-62,14
5000,-0.0261155,1733,30-40,86
5000,0.20324394,1734,61-39,22
5000,-0.007479142,1735,90-10,80
5000,0.0014861207,1736,63-63,0
5000,-0.00046928923,1737,3-45,54
5000,-0.011927001,1738,32-15,17
5000,1.9173724e-05,1739,47-67,76
5000,-0.15291333,1740,89-76,13
5000,-0.008832152,1741,40-18,22
5000,-0.25058106,1742,28-45,79
5000,0.0002721134,1743,90-48,42
5000,-1.9040774e-05,1744,71-72,95
5000,-0.009163904,1745,42-95,43
5000,-0.14049721,1746,72-36,36
5000,-0.11983553,1747,9-21,84
5000,0.13197228,1748,77-10,67
5000,0.011700622,1749,23-72,47
5000,-0.0002011839,1750,36-20,16
5000,-0.0017259773,1751,41-65,72
5000,-0.38153192,1752,30-47,79
5000,-0.008847851,1753,46-38,8
5000,-0.00014713628,1754,76-79,93
5000,0.0056559136,1755,94-60,34
5000,-0.023882158,1756,93-54,39
5000,-0.008224467,1757,32-39,89
5000,-0.012290919,1758,57-82,71
5000,-0.007488612,1759,41-76,61
5000,-7.534286e-05,1760,79-24,55
5000,-0.0056916475,1761,25-10,15
5000,0.0011069069,1762,78-23,55
5000,0.0049093133,1763,49-39,10
5000,-0.0007938671,1764,57-39,18
5000,0.02558309,1765,87-81,6
5000,0.002291744,1766,28-64,60
5000,0.010625037,1767,55-92,59
5000,0.006762214,1768,35-23,12
5000,0.21488526,1769,42-35,7
5000,-0.0029450555,1770,15-89,22
5000,0.0033954657,1771,86-64,22
5000,-0.08715946,1772,38-44,90
5000,0.3814388,1773,34-84,46
5000,-0.003956897,1774,9-54,51
5000,-0.00014363986,1775,51-48,3
5000,-0.0003070192,1776,81-80,1
5000,0.082964994,1777,4-9,91
5000,0.00023652939,1778,2-86,12
5000,-1.7052516e-06,1779,33-13,20
5000,-0.0049366737,1780,31-15,16
5000,-0.061221704,1781,78-77,1
5000,-0.01633304,1782,26-43,79
5000,-0.0071722493,1783,56-91,61
5000,-0.017472893,1784,82-2,80
5000,-0.02487756,1785,31-77,50
5000,0.76595557,1786,8-17,87
5000,0.0011460446,1787,81-71,10
5000,0.0006797181,1788,74-71,3
5000,-0.00023001211,1789,20-56,60
5000,-0.027653676,1790,47-4,43
5000,0.15323412,1791,21-13,8
5000,0.0006956174,1792,45-31,14
5000,-0.03060503,1793,38-34,4
5000,0.022283267,1794,52-41,11
5000,0.002339098,1795,88-95,89
5000,0.24329793,1796,28-92,32
5000,0.009539222,1797,70-67,3
5000,0.1169803,1798,75-36,39
5000,-1.3057007,1799,67-89,74
5000,-0.0041513517,1800,18-6,12
5000,-0.13448234,1801,84-62,22
5000,0.00046449344,1802,42-93,45
5000,0.6106124,1803,68-97,67
5000,0.3795467,1804,12-17,91
5000,1.9201274e-05,1805,10-50,56
5000,0.00027479877,1806,58-32,26
5000,-0.057769116,1807,21-78,39
5000,-0.0007113524,1808,36-57,75
5000,-0.44098347,1809,51-83,64
5000,0.31518894,1810,50-78,68
5000,0.0002824594,1811,33-20,13
5000,-0.002376007,1812,30-48,78
5000,2.3541921e-05,1813,64-3,61
5000,-0.15739277,1814,3-17,82
5000,-0.010336325,1815,85-29,56
5000,0.0008662431,1816,19-94,21
5000,-0.007270219,1817,47-66,77
5000,0.25243327,1818,69-7,62
5000,-0.034510873,1819,64-18,46
5000,0.018571991,1820,45-17,28
5000,0.10192736,1821,28-50,74
5000,1.0524225,1822,56-28,28
5000,-2.286718,1823,11-39,68
5000,-0.03754057,1824,24-19,5
5000,-0.13169548,1825,40-41,95
5000,0.0022810535,1826,32-43,85
5000,-0.024207532,1827,56-37,19
5000,0.4261952,1828,84-32,52
5000,0.0033354862,1829,43-7,36
5000,0.008666731,1830,12-57,51
5000,-0.0109619135,1831,66-15,51
5000,0.0019619763,1832,90-51,39
5000,-0.0102988165,1833,42-11,31
5000,0.00026503712,1834,77-79,94
5000,0.0009790123,1835,92-45,47
5000,0.00027378695,1836,33-56,73
5000,0.0014984711,1837,94-78,16
5000,0.007786371,1838,51-24,27
5000,0.0019817054,1839,48-95,49
5000,-0.008591536,1840,70-9,61
5000,-0.22957036,1841,31-6,25
5000,-0.00024233549,1842,55-65,86
5000,0.08225085,1843,96-36,60
5000,0.0044175135,1844,26-5,21
5000,0.012316522,1845,41-29,12
5000,0.86545205,1846,18-68,46
5000,0.04832228,1847,7-57,46
5000,1.074784,1848,26-27,95
5000,0.0013324731,1849,54-63,87
5000,8.353567e-06,1850,26-73,49
5000,-0.0005977925,1851,84-34,50
5000,-0.0042525036,1852,16-7,9
5000,0.0024769714,1853,50-9,41
5000,0.07058409,1854,80-57,23
5000,0.08237714,1855,85-91,90
5000,0.004598126,1856,80-19,61
5000,0.042438716,1857,62-20,42
5000,-0.00031871087,1858,87-54,33
5000,0.116540775,1859,37-59,74
5000,-0.055106398,1860,35-6,29
5000,0.00020640186,1861,7-48,55
5000,-0.08146858,1862,20-30,86
5000,0.006051831,1863,37-66,67
5000,-0.00078736444,1864,7-97,6
5000,0.007366758,1865,62-10,52
5000,0.0028853922,1866,55-55,0
5000,-0.0045419056,1867,78-4,74
5000,-0.039532095,1868,48-44,4
5000,-0.4970578,1869,65-94,67
5000,-0.027606651,1870,96-63,33
5000,0.017658733,1871,88-70,18
5000,0.10658592,1872,87-40,47
5000,-0.0053077936,1873,32-71,57
5000,-4.1036867e-05,1874,73-33,40
5000,-0.007402859,1875,42-69,69
5000,0.82278246,1876,8-13,91
5000,0.0118270535,1877,95-31,64
5000,-0.01277611,1878,25-57,64
5000,0.12864766,1879,17-72,41
5000,-0.0043720477,1880,69-89,76
5000,0.14572324,1881,91-90,1
5000,-0.0072471476,1882,72-96,72
5000,-0.00019161674,1883,3-11,88
5000,0.00018826073,1884,80-10,70
5000,-0.00021688471,1885,77-23,54
5000,-0.002019071,1886,14-34,76
5000,0.0029393241,1887,45-45,0
5000,-0.007969071,1888,35-58,73
5000,0.004551213,1889,69-38,31
5000,-0.017214095,1890,41-54,83
5000,-0.066184185,1891,74-49,25
5000,-0.07112303,1892,66-2,64
5000,-0.0022726585,1893,69-91,74
5000,0.00761762,1894,91-16,75
5000,0.0005767931,1895,78-60,18
5000,-0.0055939322,1896,36-88,44
5000,-0.24138466,1897,21-68,49
5000,-0.002282828,1898,45-33,12
5000,0.06841534,1899,79-63,16
5000,-0.010494325,1900,52-58,90
5000,0.0070200376,1901,27-12,15
5000,0.19843341,1902,53-95,54
5000,1.0451719e-05,1903,43-39,4
5000,-0.00084567355,1904,94-58,36
5000,0.03922403,1905,74-63,11
5000,-0.023040678,1906,42-84,54
5000,0.0032898993,1907,17-64,49
5000,0.011052268,1908,14-25,85
5000,-0.000114411334,1909,35-61,70
5000,0.012077362,1910,70-54,16
5000,0.28071102,1911,91-55,36
5000,0.0009644395,1912,76-63,13
5000,-0.055032898,1913,95-52,43
5000,-0.00500896,1914,96-32,64
5000,-1.4000165,1915,73-87,82
5000,0.031083887,1916,36-29,7
5000,0.0007647613,1917,79-28,51
5000,-0.045875642,1918,59-56,3
5000,-0.009134097,1919,3-14,85
5000,0.00040505867,1920,15-9,6
5000,-0.119297996,1921,80-59,21
